would not have been happy	1839	2	2	2
would not have been happy	1842	1	1	1
would not have been happy	1844	2	2	2
would not have been happy	1846	3	3	3
would not have been happy	1847	1	1	1
would not have been happy	1848	3	3	3
would not have been happy	1849	3	3	3
would not have been happy	1850	7	7	7
would not have been happy	1851	1	1	1
would not have been happy	1852	2	2	2
would not have been happy	1853	2	2	2
would not have been happy	1854	1	1	1
would not have been happy	1855	6	6	6
would not have been happy	1856	2	2	2
would not have been happy	1858	1	1	1
would not have been happy	1859	2	2	2
would not have been happy	1860	7	7	7
would not have been happy	1861	1	1	1
would not have been happy	1862	2	2	2
would not have been happy	1863	1	1	1
would not have been happy	1864	8	8	8
would not have been happy	1865	3	3	3
would not have been happy	1867	1	1	1
would not have been happy	1868	4	4	4
would not have been happy	1869	13	13	13
would not have been happy	1870	1	1	1
would not have been happy	1871	2	2	2
would not have been happy	1872	2	2	2
would not have been happy	1873	4	4	4
would not have been happy	1874	5	5	5
would not have been happy	1875	4	4	4
would not have been happy	1876	2	2	2
would not have been happy	1877	1	1	1
would not have been happy	1878	4	4	4
would not have been happy	1880	3	3	3
would not have been happy	1881	6	6	6
would not have been happy	1882	1	1	1
would not have been happy	1883	6	6	5
would not have been happy	1884	6	6	6
would not have been happy	1885	10	10	10
would not have been happy	1886	10	10	10
would not have been happy	1887	6	6	6
would not have been happy	1888	6	6	6
would not have been happy	1891	4	4	4
would not have been happy	1892	4	4	4
would not have been happy	1893	3	3	3
would not have been happy	1894	8	8	8
would not have been happy	1895	2	2	2
would not have been happy	1896	3	3	3
would not have been happy	1897	4	4	4
would not have been happy	1898	2	2	2
would not have been happy	1899	4	4	4
would not have been happy	1900	2	2	2
would not have been happy	1901	5	5	5
would not have been happy	1902	4	4	4
would not have been happy	1904	7	7	7
would not have been happy	1905	3	3	3
would not have been happy	1906	3	3	3
would not have been happy	1907	2	2	2
would not have been happy	1909	4	4	3
would not have been happy	1910	2	2	2
would not have been happy	1911	2	2	2
would not have been happy	1912	1	1	1
would not have been happy	1913	2	2	2
would not have been happy	1914	4	4	4
would not have been happy	1915	3	3	3
would not have been happy	1917	6	6	6
would not have been happy	1918	2	2	2
would not have been happy	1919	2	2	2
would not have been happy	1920	5	5	5
would not have been happy	1922	2	2	2
would not have been happy	1923	4	4	4
would not have been happy	1924	10	10	10
would not have been happy	1925	1	1	1
would not have been happy	1926	7	7	7
would not have been happy	1927	6	6	6
would not have been happy	1928	3	3	3
would not have been happy	1929	3	3	3
would not have been happy	1930	4	4	4
would not have been happy	1931	1	1	1
would not have been happy	1932	5	5	5
would not have been happy	1933	12	12	8
would not have been happy	1934	8	8	7
would not have been happy	1935	2	2	2
would not have been happy	1936	2	2	2
would not have been happy	1937	6	6	6
would not have been happy	1938	4	4	4
would not have been happy	1940	1	1	1
would not have been happy	1941	3	3	3
would not have been happy	1942	6	6	6
would not have been happy	1943	3	3	3
would not have been happy	1944	3	3	3
would not have been happy	1945	1	1	1
would not have been happy	1946	3	3	3
would not have been happy	1947	2	2	2
would not have been happy	1948	1	1	1
would not have been happy	1949	3	3	3
would not have been happy	1950	4	4	4
would not have been happy	1951	7	7	7
would not have been happy	1952	3	3	3
would not have been happy	1953	7	7	7
would not have been happy	1954	8	8	8
would not have been happy	1956	2	2	2
would not have been happy	1957	7	6	6
would not have been happy	1958	3	3	3
would not have been happy	1959	4	4	4
would not have been happy	1960	5	5	5
would not have been happy	1961	5	5	5
would not have been happy	1962	4	4	4
would not have been happy	1963	8	7	7
would not have been happy	1964	1	1	1
would not have been happy	1965	4	4	4
would not have been happy	1966	7	7	7
would not have been happy	1967	4	4	4
would not have been happy	1968	3	3	3
would not have been happy	1969	2	2	2
would not have been happy	1970	3	3	3
would not have been happy	1971	8	8	8
would not have been happy	1972	8	8	8
would not have been happy	1973	5	5	5
would not have been happy	1974	1	1	1
would not have been happy	1975	4	4	4
would not have been happy	1976	3	3	3
would not have been happy	1977	7	7	7
would not have been happy	1978	3	3	3
would not have been happy	1979	4	4	4
would not have been happy	1980	4	4	4
would not have been happy	1981	3	3	3
would not have been happy	1982	1	1	1
would not have been happy	1983	3	3	3
would not have been happy	1984	6	6	6
would not have been happy	1985	4	4	4
would not have been happy	1986	7	6	6
would not have been happy	1987	4	4	4
would not have been happy	1988	5	5	5
would not have been happy	1989	3	3	3
would not have been happy	1990	8	8	8
would not have been happy	1991	3	3	3
would not have been happy	1992	6	6	6
would not have been happy	1993	5	5	5
would not have been happy	1994	4	4	4
would not have been happy	1995	3	3	3
would not have been happy	1996	4	4	4
would not have been happy	1997	6	6	6
would not have been happy	1998	6	6	6
would not have been happy	1999	5	5	5
would not have been happy	2001	7	7	7
would not have been happy	2002	7	7	7
would not have been happy	2003	4	4	4
would not have been happy	2004	4	4	4
would not have been happy	2005	7	7	7
would not have been happy	2006	6	6	6
would not have been happy	2007	1	1	1
would not have been happy	2008	6	6	6
would not have been invaded	1803	1	1	1
would not have been invaded	1816	1	1	1
would not have been invaded	1818	1	1	1
would not have been invaded	1840	1	1	1
would not have been invaded	1853	2	2	2
would not have been invaded	1860	2	2	2
would not have been invaded	1867	5	5	5
would not have been invaded	1868	3	3	3
would not have been invaded	1869	1	1	1
would not have been invaded	1870	2	2	2
would not have been invaded	1879	2	2	2
would not have been invaded	1882	1	1	1
would not have been invaded	1883	3	3	3
would not have been invaded	1887	6	6	6
would not have been invaded	1888	1	1	1
would not have been invaded	1901	1	1	1
would not have been invaded	1909	2	2	2
would not have been invaded	1915	2	2	2
would not have been invaded	1918	2	2	2
would not have been invaded	1919	2	2	2
would not have been invaded	1920	1	1	1
would not have been invaded	1923	1	1	1
would not have been invaded	1929	3	3	3
would not have been invaded	1938	1	1	1
would not have been invaded	1944	4	4	4
would not have been invaded	1947	2	2	2
would not have been invaded	1951	1	1	1
would not have been invaded	1952	1	1	1
would not have been invaded	1960	2	2	2
would not have been invaded	1968	2	2	2
would not have been invaded	1971	1	1	1
would not have been invaded	1980	2	2	2
would not have been invaded	1983	1	1	1
would not have been punished	1809	1	1	1
would not have been punished	1811	1	1	1
would not have been punished	1812	1	1	1
would not have been punished	1821	1	1	1
would not have been punished	1823	2	2	2
would not have been punished	1824	10	10	10
would not have been punished	1826	5	5	5
would not have been punished	1832	4	4	4
would not have been punished	1834	2	2	2
would not have been punished	1835	1	1	1
would not have been punished	1842	1	1	1
would not have been punished	1843	1	1	1
would not have been punished	1844	1	1	1
would not have been punished	1846	1	1	1
would not have been punished	1847	1	1	1
would not have been punished	1848	1	1	1
would not have been punished	1850	1	1	1
would not have been punished	1851	4	4	4
would not have been punished	1853	3	3	3
would not have been punished	1854	2	2	2
would not have been punished	1855	3	3	3
would not have been punished	1856	2	2	2
would not have been punished	1858	6	6	6
would not have been punished	1859	3	3	3
would not have been punished	1860	3	3	3
would not have been punished	1861	2	2	2
would not have been punished	1864	3	3	3
would not have been punished	1865	1	1	1
would not have been punished	1866	1	1	1
would not have been punished	1867	2	2	2
would not have been punished	1868	1	1	1
would not have been punished	1870	2	2	2
would not have been punished	1872	1	1	1
would not have been punished	1873	3	3	3
would not have been punished	1874	2	2	2
would not have been punished	1875	2	2	2
would not have been punished	1877	2	2	2
would not have been punished	1878	1	1	1
would not have been punished	1879	2	2	2
would not have been punished	1881	3	3	3
would not have been punished	1883	2	2	2
would not have been punished	1884	2	2	2
would not have been punished	1885	1	1	1
would not have been punished	1886	1	1	1
would not have been punished	1887	6	6	6
would not have been punished	1888	1	1	1
would not have been punished	1889	1	1	1
would not have been punished	1891	1	1	1
would not have been punished	1892	6	6	6
would not have been punished	1894	1	1	1
would not have been punished	1895	1	1	1
would not have been punished	1896	2	2	2
would not have been punished	1899	7	7	7
would not have been punished	1900	2	2	2
would not have been punished	1901	6	6	6
would not have been punished	1905	1	1	1
would not have been punished	1913	1	1	1
would not have been punished	1914	2	2	2
would not have been punished	1915	1	1	1
would not have been punished	1927	1	1	1
would not have been punished	1928	2	2	2
would not have been punished	1930	1	1	1
would not have been punished	1931	1	1	1
would not have been punished	1932	2	2	2
would not have been punished	1933	1	1	1
would not have been punished	1934	1	1	1
would not have been punished	1936	1	1	1
would not have been punished	1937	2	2	2
would not have been punished	1939	9	9	9
would not have been punished	1942	1	1	1
would not have been punished	1943	5	5	5
would not have been punished	1944	2	2	2
would not have been punished	1946	2	2	2
would not have been punished	1948	1	1	1
would not have been punished	1949	2	2	2
would not have been punished	1952	1	1	1
would not have been punished	1955	1	1	1
would not have been punished	1957	2	2	2
would not have been punished	1958	2	2	2
would not have been punished	1960	1	1	1
would not have been punished	1962	1	1	1
would not have been punished	1964	2	2	2
would not have been punished	1965	1	1	1
would not have been punished	1966	2	2	2
would not have been punished	1967	1	1	1
would not have been punished	1970	2	2	2
would not have been punished	1971	1	1	1
would not have been punished	1972	2	2	2
would not have been punished	1973	2	2	2
would not have been punished	1975	1	1	1
would not have been punished	1977	3	3	3
would not have been punished	1980	1	1	1
would not have been punished	1981	2	2	2
would not have been punished	1983	1	1	1
would not have been punished	1984	1	1	1
would not have been punished	1985	2	2	2
would not have been punished	1986	2	2	2
would not have been punished	1988	1	1	1
would not have been punished	1989	1	1	1
would not have been punished	1990	1	1	1
would not have been punished	1995	1	1	1
would not have been punished	1996	1	1	1
would not have been punished	1997	1	1	1
would not have been punished	1999	1	1	1
would not have been punished	2000	4	4	4
would not have been punished	2001	1	1	1
would not have been punished	2002	2	2	2
would not have been punished	2003	1	1	1
would not have been punished	2005	2	2	2
would not have been punished	2006	2	2	2
would not have been punished	2008	1	1	1
would not have occupied so	1803	1	1	1
would not have occupied so	1804	1	1	1
would not have occupied so	1809	3	3	3
would not have occupied so	1814	2	2	2
would not have occupied so	1816	1	1	1
would not have occupied so	1824	2	2	2
would not have occupied so	1825	5	5	5
would not have occupied so	1829	5	5	5
would not have occupied so	1830	1	1	1
would not have occupied so	1831	1	1	1
would not have occupied so	1839	1	1	1
would not have occupied so	1841	2	2	2
would not have occupied so	1848	1	1	1
would not have occupied so	1875	1	1	1
would not have occupied so	1877	2	2	2
would not have occupied so	1882	1	1	1
would not have occupied so	1883	4	4	4
would not have occupied so	1887	1	1	1
would not have occupied so	1906	1	1	1
would not have occupied so	1909	1	1	1
would not have occupied so	1925	1	1	1
would not have occupied so	1932	1	1	1
would not have occupied so	1969	1	1	1
would not have occupied so	1976	1	1	1
would not have occupied so	1977	2	2	2
would not have occupied so	1984	1	1	1
would not have occupied so	2003	1	1	1
would not have restored the	1784	1	1	1
would not have restored the	1804	3	3	3
would not have restored the	1806	2	2	2
would not have restored the	1811	1	1	1
would not have restored the	1816	3	3	3
would not have restored the	1820	2	2	2
would not have restored the	1821	3	3	3
would not have restored the	1825	1	1	1
would not have restored the	1826	1	1	1
would not have restored the	1827	2	2	2
would not have restored the	1829	1	1	1
would not have restored the	1834	1	1	1
would not have restored the	1840	1	1	1
would not have restored the	1846	2	2	2
would not have restored the	1850	5	5	5
would not have restored the	1852	1	1	1
would not have restored the	1853	1	1	1
would not have restored the	1854	3	3	3
would not have restored the	1857	3	3	3
would not have restored the	1862	3	3	3
would not have restored the	1874	1	1	1
would not have restored the	1880	9	9	9
would not have restored the	1886	1	1	1
would not have restored the	1887	4	4	4
would not have restored the	1888	2	2	1
would not have restored the	1890	1	1	1
would not have restored the	1891	2	2	2
would not have restored the	1894	2	2	2
would not have restored the	1895	6	6	6
would not have restored the	1896	4	4	4
would not have restored the	1897	2	2	2
would not have restored the	1899	1	1	1
would not have restored the	1900	1	1	1
would not have restored the	1902	2	2	2
would not have restored the	1906	2	2	2
would not have restored the	1907	1	1	1
would not have restored the	1908	1	1	1
would not have restored the	1914	1	1	1
would not have restored the	1926	2	2	2
would not have restored the	1928	1	1	1
would not have restored the	1930	1	1	1
would not have restored the	1931	2	2	2
would not have restored the	1933	1	1	1
would not have restored the	1934	2	2	2
would not have restored the	1936	1	1	1
would not have restored the	1937	1	1	1
would not have restored the	1939	1	1	1
would not have restored the	1946	2	2	2
would not have restored the	1949	5	5	5
would not have restored the	1950	1	1	1
would not have restored the	1951	1	1	1
would not have restored the	1954	1	1	1
would not have restored the	1956	1	1	1
would not have restored the	1957	1	1	1
would not have restored the	1960	2	2	2
would not have restored the	1962	1	1	1
would not have restored the	1965	2	2	2
would not have restored the	1968	2	2	2
would not have restored the	1976	1	1	1
would not have restored the	1977	1	1	1
would not have restored the	1980	1	1	1
would not have restored the	1983	1	1	1
would not have restored the	1988	1	1	1
would not have restored the	1996	2	2	2
would not have restored the	1999	1	1	1
would not have restored the	2000	2	2	2
would not have restored the	2003	1	1	1
would not have restored the	2005	1	1	1
would not have restored the	2007	2	2	1
would not have that word	1804	1	1	1
would not have that word	1806	5	5	5
would not have that word	1811	3	3	3
would not have that word	1837	2	2	2
would not have that word	1845	4	4	4
would not have that word	1847	1	1	1
would not have that word	1848	3	3	3
would not have that word	1850	1	1	1
would not have that word	1851	4	4	4
would not have that word	1853	4	4	4
would not have that word	1856	1	1	1
would not have that word	1859	1	1	1
would not have that word	1863	7	7	7
would not have that word	1864	1	1	1
would not have that word	1886	3	3	3
would not have that word	1888	3	3	3
would not have that word	1911	1	1	1
would not have that word	1930	1	1	1
would not have that word	1931	2	2	2
would not have that word	1933	2	2	2
would not have that word	1938	1	1	1
would not have that word	1940	1	1	1
would not hesitate . The	1864	5	5	5
would not hesitate . The	1865	4	4	4
would not hesitate . The	1871	2	2	2
would not hesitate . The	1873	4	4	4
would not hesitate . The	1874	1	1	1
would not hesitate . The	1886	1	1	1
would not hesitate . The	1899	1	1	1
would not hesitate . The	1900	2	2	2
would not hesitate . The	1907	5	5	5
would not hesitate . The	1912	2	2	2
would not hesitate . The	1928	1	1	1
would not hesitate . The	1933	2	2	2
would not hesitate . The	1940	2	2	2
would not hesitate . The	1943	1	1	1
would not hesitate . The	1947	1	1	1
would not hesitate . The	1955	1	1	1
would not hesitate . The	1962	1	1	1
would not hesitate . The	1984	1	1	1
would not hesitate . The	1995	2	2	2
would not hesitate . The	1998	1	1	1
would not hesitate . The	2007	1	1	1
would not insist upon it	1724	1	1	1
would not insist upon it	1802	1	1	1
would not insist upon it	1810	2	2	2
would not insist upon it	1816	3	3	3
would not insist upon it	1817	5	5	5
would not insist upon it	1825	1	1	1
would not insist upon it	1828	2	2	2
would not insist upon it	1830	8	8	8
would not insist upon it	1832	2	2	2
would not insist upon it	1833	4	4	4
would not insist upon it	1835	1	1	1
would not insist upon it	1837	1	1	1
would not insist upon it	1840	9	9	9
would not insist upon it	1842	1	1	1
would not insist upon it	1843	6	6	6
would not insist upon it	1844	1	1	1
would not insist upon it	1845	4	4	4
would not insist upon it	1846	4	4	4
would not insist upon it	1847	1	1	1
would not insist upon it	1850	2	2	2
would not insist upon it	1852	5	5	5
would not insist upon it	1853	1	1	1
would not insist upon it	1854	2	2	2
would not insist upon it	1855	3	3	3
would not insist upon it	1856	3	3	3
would not insist upon it	1857	4	4	4
would not insist upon it	1859	1	1	1
would not insist upon it	1860	3	3	3
would not insist upon it	1861	4	4	4
would not insist upon it	1863	1	1	1
would not insist upon it	1867	1	1	1
would not insist upon it	1868	1	1	1
would not insist upon it	1869	1	1	1
would not insist upon it	1870	1	1	1
would not insist upon it	1871	11	11	8
would not insist upon it	1872	2	2	2
would not insist upon it	1873	6	6	5
would not insist upon it	1876	7	7	7
would not insist upon it	1882	1	1	1
would not insist upon it	1883	1	1	1
would not insist upon it	1884	1	1	1
would not insist upon it	1885	2	2	1
would not insist upon it	1886	3	3	3
would not insist upon it	1887	2	2	2
would not insist upon it	1889	6	6	6
would not insist upon it	1891	4	4	4
would not insist upon it	1892	1	1	1
would not insist upon it	1893	1	1	1
would not insist upon it	1894	7	7	7
would not insist upon it	1895	8	8	8
would not insist upon it	1897	1	1	1
would not insist upon it	1900	1	1	1
would not insist upon it	1901	7	7	7
would not insist upon it	1902	4	4	4
would not insist upon it	1903	5	5	5
would not insist upon it	1904	6	6	6
would not insist upon it	1905	1	1	1
would not insist upon it	1906	1	1	1
would not insist upon it	1907	2	2	2
would not insist upon it	1908	2	2	2
would not insist upon it	1909	1	1	1
would not insist upon it	1910	3	3	3
would not insist upon it	1911	1	1	1
would not insist upon it	1915	1	1	1
would not insist upon it	1917	2	1	1
would not insist upon it	1918	1	1	1
would not insist upon it	1920	4	4	4
would not insist upon it	1921	1	1	1
would not insist upon it	1923	1	1	1
would not insist upon it	1924	4	4	4
would not insist upon it	1926	7	7	7
would not insist upon it	1927	3	3	3
would not insist upon it	1928	3	3	3
would not insist upon it	1929	2	2	2
would not insist upon it	1932	1	1	1
would not insist upon it	1933	3	3	3
would not insist upon it	1934	2	2	2
would not insist upon it	1936	2	2	2
would not insist upon it	1937	2	2	2
would not insist upon it	1938	1	1	1
would not insist upon it	1941	4	4	4
would not insist upon it	1944	1	1	1
would not insist upon it	1946	1	1	1
would not insist upon it	1947	1	1	1
would not insist upon it	1948	1	1	1
would not insist upon it	1952	1	1	1
would not insist upon it	1953	1	1	1
would not insist upon it	1954	1	1	1
would not insist upon it	1957	1	1	1
would not insist upon it	1958	4	4	4
would not insist upon it	1960	1	1	1
would not insist upon it	1963	2	2	2
would not insist upon it	1967	2	2	2
would not insist upon it	1972	1	1	1
would not insist upon it	1973	1	1	1
would not insist upon it	1974	2	2	2
would not insist upon it	1979	2	2	2
would not insist upon it	1983	1	1	1
would not insist upon it	1985	1	1	1
would not insist upon it	1995	1	1	1
would not insist upon it	1997	1	1	1
would not insist upon it	2001	1	1	1
would not insist upon it	2005	1	1	1
would not insist upon it	2007	2	2	2
would not involve me in	1808	1	1	1
would not involve me in	1826	1	1	1
would not involve me in	1835	4	4	4
would not involve me in	1836	1	1	1
would not involve me in	1837	4	4	4
would not involve me in	1838	2	2	2
would not involve me in	1839	3	3	3
would not involve me in	1840	2	2	2
would not involve me in	1841	1	1	1
would not involve me in	1842	1	1	1
would not involve me in	1843	1	1	1
would not involve me in	1844	3	3	3
would not involve me in	1845	1	1	1
would not involve me in	1847	1	1	1
would not involve me in	1848	4	4	4
would not involve me in	1851	1	1	1
would not involve me in	1853	1	1	1
would not involve me in	1854	1	1	1
would not involve me in	1856	2	2	2
would not involve me in	1857	2	2	2
would not involve me in	1860	1	1	1
would not involve me in	1865	3	3	3
would not involve me in	1868	2	2	2
would not involve me in	1869	1	1	1
would not involve me in	1870	2	2	2
would not involve me in	1871	1	1	1
would not involve me in	1872	1	1	1
would not involve me in	1873	1	1	1
would not involve me in	1875	1	1	1
would not involve me in	1877	3	3	3
would not involve me in	1887	1	1	1
would not involve me in	1888	1	1	1
would not involve me in	1893	3	3	3
would not involve me in	1906	1	1	1
would not involve me in	1907	1	1	1
would not involve me in	1908	1	1	1
would not involve me in	1922	3	3	3
would not involve me in	1932	4	4	4
would not involve me in	1938	1	1	1
would not involve me in	1940	1	1	1
would not involve me in	1946	1	1	1
would not involve me in	1956	3	3	3
would not involve me in	1969	1	1	1
would not involve me in	1972	1	1	1
would not involve me in	1989	1	1	1
would not leave the spot	1817	3	3	3
would not leave the spot	1824	1	1	1
would not leave the spot	1828	1	1	1
would not leave the spot	1831	2	2	2
would not leave the spot	1832	3	3	3
would not leave the spot	1833	1	1	1
would not leave the spot	1838	2	2	2
would not leave the spot	1839	4	4	4
would not leave the spot	1840	1	1	1
would not leave the spot	1841	3	3	3
would not leave the spot	1844	2	2	2
would not leave the spot	1845	2	2	2
would not leave the spot	1846	1	1	1
would not leave the spot	1848	1	1	1
would not leave the spot	1849	9	9	9
would not leave the spot	1851	10	10	10
would not leave the spot	1852	5	5	5
would not leave the spot	1854	2	2	2
would not leave the spot	1856	7	7	7
would not leave the spot	1857	1	1	1
would not leave the spot	1858	4	4	4
would not leave the spot	1860	1	1	1
would not leave the spot	1861	4	4	4
would not leave the spot	1862	1	1	1
would not leave the spot	1864	1	1	1
would not leave the spot	1865	1	1	1
would not leave the spot	1866	1	1	1
would not leave the spot	1867	5	5	5
would not leave the spot	1868	3	3	3
would not leave the spot	1869	1	1	1
would not leave the spot	1870	1	1	1
would not leave the spot	1871	1	1	1
would not leave the spot	1872	1	1	1
would not leave the spot	1873	2	2	2
would not leave the spot	1877	6	6	6
would not leave the spot	1878	2	2	2
would not leave the spot	1879	3	3	3
would not leave the spot	1880	5	5	5
would not leave the spot	1881	4	4	4
would not leave the spot	1884	2	2	2
would not leave the spot	1885	2	2	2
would not leave the spot	1886	3	3	3
would not leave the spot	1887	2	2	2
would not leave the spot	1888	1	1	1
would not leave the spot	1889	7	7	7
would not leave the spot	1890	2	2	2
would not leave the spot	1892	5	5	5
would not leave the spot	1893	6	6	6
would not leave the spot	1894	1	1	1
would not leave the spot	1896	7	7	7
would not leave the spot	1897	2	2	2
would not leave the spot	1898	1	1	1
would not leave the spot	1899	1	1	1
would not leave the spot	1900	3	3	3
would not leave the spot	1902	2	2	2
would not leave the spot	1905	1	1	1
would not leave the spot	1906	2	2	2
would not leave the spot	1908	3	3	3
would not leave the spot	1909	4	4	4
would not leave the spot	1910	3	3	3
would not leave the spot	1912	4	4	4
would not leave the spot	1914	1	1	1
would not leave the spot	1917	1	1	1
would not leave the spot	1919	2	2	2
would not leave the spot	1921	4	4	4
would not leave the spot	1925	1	1	1
would not leave the spot	1926	2	2	2
would not leave the spot	1927	1	1	1
would not leave the spot	1928	2	2	2
would not leave the spot	1933	1	1	1
would not leave the spot	1934	3	3	3
would not leave the spot	1935	1	1	1
would not leave the spot	1936	1	1	1
would not leave the spot	1948	4	4	4
would not leave the spot	1949	1	1	1
would not leave the spot	1953	2	2	2
would not leave the spot	1955	1	1	1
would not leave the spot	1956	1	1	1
would not leave the spot	1959	2	2	2
would not leave the spot	1968	1	1	1
would not leave the spot	1971	3	3	3
would not leave the spot	1981	1	1	1
would not leave the spot	1985	1	1	1
would not leave the spot	1986	1	1	1
would not leave the spot	1993	1	1	1
would not leave the spot	1994	1	1	1
would not leave the spot	1996	1	1	1
would not leave the spot	1997	1	1	1
would not leave the spot	2003	1	1	1
would not leave the spot	2004	1	1	1
would not leave the spot	2008	3	3	3
would not like to become	1821	1	1	1
would not like to become	1836	2	2	2
would not like to become	1846	4	4	4
would not like to become	1850	1	1	1
would not like to become	1852	1	1	1
would not like to become	1857	1	1	1
would not like to become	1858	1	1	1
would not like to become	1859	1	1	1
would not like to become	1864	1	1	1
would not like to become	1869	2	2	2
would not like to become	1872	1	1	1
would not like to become	1873	1	1	1
would not like to become	1876	1	1	1
would not like to become	1877	1	1	1
would not like to become	1879	4	4	4
would not like to become	1882	1	1	1
would not like to become	1887	1	1	1
would not like to become	1888	8	8	8
would not like to become	1892	2	2	2
would not like to become	1893	4	4	4
would not like to become	1898	5	5	5
would not like to become	1899	2	2	2
would not like to become	1902	1	1	1
would not like to become	1906	1	1	1
would not like to become	1909	1	1	1
would not like to become	1910	2	2	2
would not like to become	1911	2	2	2
would not like to become	1912	1	1	1
would not like to become	1915	1	1	1
would not like to become	1918	1	1	1
would not like to become	1919	6	6	3
would not like to become	1923	1	1	1
would not like to become	1925	1	1	1
would not like to become	1926	1	1	1
would not like to become	1927	1	1	1
would not like to become	1928	2	2	2
would not like to become	1929	1	1	1
would not like to become	1933	1	1	1
would not like to become	1935	3	3	3
would not like to become	1938	1	1	1
would not like to become	1940	2	2	2
would not like to become	1942	2	2	2
would not like to become	1948	1	1	1
would not like to become	1949	2	2	2
would not like to become	1951	1	1	1
would not like to become	1952	1	1	1
would not like to become	1957	1	1	1
would not like to become	1961	1	1	1
would not like to become	1963	1	1	1
would not like to become	1965	1	1	1
would not like to become	1966	1	1	1
would not like to become	1967	3	3	3
would not like to become	1968	1	1	1
would not like to become	1972	1	1	1
would not like to become	1973	2	2	2
would not like to become	1974	1	1	1
would not like to become	1975	2	2	2
would not like to become	1976	3	3	3
would not like to become	1978	1	1	1
would not like to become	1979	1	1	1
would not like to become	1981	1	1	1
would not like to become	1982	1	1	1
would not like to become	1986	2	2	2
would not like to become	1992	1	1	1
would not like to become	1999	2	2	2
would not like to become	2002	1	1	1
would not like to become	2005	1	1	1
would not like to become	2007	2	2	2
"would not long 	1818	1	1	1
"would not long 	1819	1	1	1
"would not long 	1822	2	2	2
"would not long 	1824	2	2	2
"would not long 	1826	1	1	1
"would not long 	1834	1	1	1
"would not long 	1835	4	4	4
"would not long 	1837	4	4	4
"would not long 	1840	4	4	4
"would not long 	1848	1	1	1
"would not long 	1853	4	4	4
"would not long 	1855	1	1	1
"would not long 	1856	1	1	1
"would not long 	1860	1	1	1
"would not long 	1861	2	2	2
"would not long 	1863	2	2	2
"would not long 	1864	4	4	4
"would not long 	1866	2	2	2
"would not long 	1868	4	4	4
"would not long 	1869	2	2	2
"would not long 	1870	1	1	1
"would not long 	1871	1	1	1
"would not long 	1872	4	4	4
"would not long 	1878	2	2	2
"would not long 	1880	2	2	2
"would not long 	1882	2	2	2
"would not long 	1888	2	2	2
"would not long 	1899	3	3	3
would not make himself the	1801	1	1	1
would not make himself the	1804	1	1	1
would not make himself the	1808	1	1	1
would not make himself the	1809	1	1	1
would not make himself the	1831	2	2	2
would not make himself the	1842	3	3	3
would not make himself the	1845	2	2	2
would not make himself the	1849	1	1	1
would not make himself the	1850	4	4	4
would not make himself the	1859	1	1	1
would not make himself the	1864	3	3	3
would not make himself the	1880	5	5	5
would not make himself the	1882	1	1	1
would not make himself the	1907	3	3	3
would not make himself the	1917	1	1	1
would not make himself the	1920	1	1	1
would not make himself the	1922	1	1	1
would not make himself the	1926	1	1	1
would not make himself the	1931	1	1	1
would not make himself the	1957	2	2	2
would not make himself the	1961	1	1	1
would not make himself the	2000	2	2	2
would not make himself the	2003	1	1	1
"would not myself 	1780	1	1	1
"would not myself 	1806	1	1	1
"would not myself 	1813	1	1	1
"would not myself 	1820	1	1	1
"would not myself 	1821	1	1	1
"would not myself 	1831	3	3	3
"would not myself 	1836	1	1	1
"would not myself 	1844	1	1	1
"would not myself 	1857	2	2	2
"would not myself 	1861	1	1	1
"would not myself 	1872	1	1	1
"would not myself 	1882	3	3	3
"would not myself 	1885	1	1	1
"would not myself 	1893	3	3	3
"would not myself 	1898	1	1	1
"would not myself 	1902	2	2	2
"would not myself 	1903	4	4	4
"would not myself 	1904	1	1	1
"would not myself 	1907	3	3	3
"would not myself 	1917	1	1	1
"would not myself 	1924	2	2	2
"would not myself 	1926	3	3	3
"would not myself 	1934	1	1	1
"would not myself 	1940	1	1	1
"would not myself 	1942	1	1	1
"would not myself 	1950	1	1	1
"would not myself 	1967	1	1	1
"would not myself 	1985	1	1	1
"would not myself 	1992	1	1	1
"would not myself 	2007	1	1	1
